system1Id,documentId,system2Id,system1rank,segmentId,trglang,srcIndex,system2rank,system1Number,srclang,judgeID,system2Number
IPN,-1,RAC,4,1066,-1,1066,1,-1,-1,annotator04,-1
CAMB,-1,AMU,2,1067,-1,1067,1,-1,-1,annotator04,-1
CAMB,-1,PKU,2,1067,-1,1067,1,-1,-1,annotator04,-1
CAMB,-1,POST,2,1067,-1,1067,1,-1,-1,annotator04,-1
CAMB,-1,RAC,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,CUUI,2,1067,-1,1067,5,-1,-1,annotator04,-1
CAMB,-1,IITB,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,INPUT,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,IPN,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,NTHU,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,SJTU,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,UFC,2,1067,-1,1067,3,-1,-1,annotator04,-1
CAMB,-1,UMC,2,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,RAC,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,RAC,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,RAC,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,CUUI,1,1067,-1,1067,5,-1,-1,annotator04,-1
PKU,-1,CUUI,1,1067,-1,1067,5,-1,-1,annotator04,-1
POST,-1,CUUI,1,1067,-1,1067,5,-1,-1,annotator04,-1
AMU,-1,IITB,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,INPUT,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,IPN,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,NTHU,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,SJTU,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,UFC,1,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,UMC,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,IITB,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,INPUT,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,IPN,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,NTHU,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,SJTU,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,UFC,1,1067,-1,1067,3,-1,-1,annotator04,-1
PKU,-1,UMC,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,IITB,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,INPUT,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,IPN,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,NTHU,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,SJTU,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,UFC,1,1067,-1,1067,3,-1,-1,annotator04,-1
POST,-1,UMC,1,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,CUUI,3,1067,-1,1067,5,-1,-1,annotator04,-1
RAC,-1,IITB,3,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,INPUT,3,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,IPN,3,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,NTHU,3,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,SJTU,3,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,UFC,3,1067,-1,1067,3,-1,-1,annotator04,-1
RAC,-1,UMC,3,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,IITB,5,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,INPUT,5,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,IPN,5,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,NTHU,5,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,SJTU,5,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,UFC,5,1067,-1,1067,3,-1,-1,annotator04,-1
CUUI,-1,UMC,5,1067,-1,1067,3,-1,-1,annotator04,-1
AMU,-1,UFC,3,1068,-1,1068,4,-1,-1,annotator04,-1
CAMB,-1,UFC,3,1068,-1,1068,4,-1,-1,annotator04,-1
PKU,-1,UFC,3,1068,-1,1068,4,-1,-1,annotator04,-1
AMU,-1,IPN,3,1068,-1,1068,5,-1,-1,annotator04,-1
CAMB,-1,IPN,3,1068,-1,1068,5,-1,-1,annotator04,-1
PKU,-1,IPN,3,1068,-1,1068,5,-1,-1,annotator04,-1
AMU,-1,UMC,3,1068,-1,1068,5,-1,-1,annotator04,-1
CAMB,-1,UMC,3,1068,-1,1068,5,-1,-1,annotator04,-1
PKU,-1,UMC,3,1068,-1,1068,5,-1,-1,annotator04,-1
AMU,-1,CUUI,3,1068,-1,1068,2,-1,-1,annotator04,-1
CAMB,-1,CUUI,3,1068,-1,1068,2,-1,-1,annotator04,-1
PKU,-1,CUUI,3,1068,-1,1068,2,-1,-1,annotator04,-1
UFC,-1,IPN,4,1068,-1,1068,5,-1,-1,annotator04,-1
UFC,-1,UMC,4,1068,-1,1068,5,-1,-1,annotator04,-1
UFC,-1,CUUI,4,1068,-1,1068,2,-1,-1,annotator04,-1
IPN,-1,UMC,5,1068,-1,1068,5,-1,-1,annotator04,-1
IPN,-1,CUUI,5,1068,-1,1068,2,-1,-1,annotator04,-1
UMC,-1,CUUI,5,1068,-1,1068,2,-1,-1,annotator04,-1
POST,-1,IPN,4,1069,-1,1069,3,-1,-1,annotator04,-1
POST,-1,RAC,4,1069,-1,1069,4,-1,-1,annotator04,-1
POST,-1,CUUI,4,1069,-1,1069,4,-1,-1,annotator04,-1
POST,-1,NTHU,4,1069,-1,1069,5,-1,-1,annotator04,-1
IPN,-1,RAC,3,1069,-1,1069,4,-1,-1,annotator04,-1
IPN,-1,CUUI,3,1069,-1,1069,4,-1,-1,annotator04,-1
IPN,-1,NTHU,3,1069,-1,1069,5,-1,-1,annotator04,-1
RAC,-1,CUUI,4,1069,-1,1069,4,-1,-1,annotator04,-1
RAC,-1,NTHU,4,1069,-1,1069,5,-1,-1,annotator04,-1
CUUI,-1,NTHU,4,1069,-1,1069,5,-1,-1,annotator04,-1
SJTU,-1,CAMB,5,1070,-1,1070,2,-1,-1,annotator04,-1
SJTU,-1,RAC,5,1070,-1,1070,4,-1,-1,annotator04,-1
SJTU,-1,UMC,5,1070,-1,1070,4,-1,-1,annotator04,-1
SJTU,-1,NTHU,5,1070,-1,1070,4,-1,-1,annotator04,-1
CAMB,-1,RAC,2,1070,-1,1070,4,-1,-1,annotator04,-1
CAMB,-1,UMC,2,1070,-1,1070,4,-1,-1,annotator04,-1
CAMB,-1,NTHU,2,1070,-1,1070,4,-1,-1,annotator04,-1
RAC,-1,UMC,4,1070,-1,1070,4,-1,-1,annotator04,-1
RAC,-1,NTHU,4,1070,-1,1070,4,-1,-1,annotator04,-1
UMC,-1,NTHU,4,1070,-1,1070,4,-1,-1,annotator04,-1
AMU,-1,POST,2,1071,-1,1071,4,-1,-1,annotator04,-1
CAMB,-1,POST,2,1071,-1,1071,4,-1,-1,annotator04,-1
PKU,-1,POST,2,1071,-1,1071,4,-1,-1,annotator04,-1
AMU,-1,UFC,2,1071,-1,1071,4,-1,-1,annotator04,-1
CAMB,-1,UFC,2,1071,-1,1071,4,-1,-1,annotator04,-1
PKU,-1,UFC,2,1071,-1,1071,4,-1,-1,annotator04,-1
AMU,-1,IPN,2,1071,-1,1071,5,-1,-1,annotator04,-1
CAMB,-1,IPN,2,1071,-1,1071,5,-1,-1,annotator04,-1
PKU,-1,IPN,2,1071,-1,1071,5,-1,-1,annotator04,-1
AMU,-1,UMC,2,1071,-1,1071,4,-1,-1,annotator04,-1
CAMB,-1,UMC,2,1071,-1,1071,4,-1,-1,annotator04,-1
PKU,-1,UMC,2,1071,-1,1071,4,-1,-1,annotator04,-1
POST,-1,UFC,4,1071,-1,1071,4,-1,-1,annotator04,-1
POST,-1,IPN,4,1071,-1,1071,5,-1,-1,annotator04,-1
POST,-1,UMC,4,1071,-1,1071,4,-1,-1,annotator04,-1
UFC,-1,IPN,4,1071,-1,1071,5,-1,-1,annotator04,-1
UFC,-1,UMC,4,1071,-1,1071,4,-1,-1,annotator04,-1
IPN,-1,UMC,5,1071,-1,1071,4,-1,-1,annotator04,-1
CAMB,-1,POST,1,1072,-1,1072,4,-1,-1,annotator04,-1
CAMB,-1,IITB,1,1072,-1,1072,2,-1,-1,annotator04,-1
CAMB,-1,SJTU,1,1072,-1,1072,2,-1,-1,annotator04,-1
CAMB,-1,AMU,1,1072,-1,1072,3,-1,-1,annotator04,-1
CAMB,-1,NTHU,1,1072,-1,1072,3,-1,-1,annotator04,-1
POST,-1,IITB,4,1072,-1,1072,2,-1,-1,annotator04,-1
POST,-1,SJTU,4,1072,-1,1072,2,-1,-1,annotator04,-1
POST,-1,AMU,4,1072,-1,1072,3,-1,-1,annotator04,-1
POST,-1,NTHU,4,1072,-1,1072,3,-1,-1,annotator04,-1
IITB,-1,AMU,2,1072,-1,1072,3,-1,-1,annotator04,-1
SJTU,-1,AMU,2,1072,-1,1072,3,-1,-1,annotator04,-1
IITB,-1,NTHU,2,1072,-1,1072,3,-1,-1,annotator04,-1
SJTU,-1,NTHU,2,1072,-1,1072,3,-1,-1,annotator04,-1
AMU,-1,NTHU,3,1072,-1,1072,3,-1,-1,annotator04,-1
IITB,-1,POST,4,1073,-1,1073,1,-1,-1,annotator04,-1
IITB,-1,SJTU,4,1073,-1,1073,1,-1,-1,annotator04,-1
IITB,-1,AMU,4,1073,-1,1073,2,-1,-1,annotator04,-1
IITB,-1,INPUT,4,1073,-1,1073,2,-1,-1,annotator04,-1
IITB,-1,IPN,4,1073,-1,1073,2,-1,-1,annotator04,-1
IITB,-1,NTHU,4,1073,-1,1073,2,-1,-1,annotator04,-1
IITB,-1,PKU,4,1073,-1,1073,2,-1,-1,annotator04,-1
IITB,-1,UFC,4,1073,-1,1073,2,-1,-1,annotator04,-1
IITB,-1,UMC,4,1073,-1,1073,5,-1,-1,annotator04,-1
IITB,-1,RAC,4,1073,-1,1073,4,-1,-1,annotator04,-1
POST,-1,AMU,1,1073,-1,1073,2,-1,-1,annotator04,-1
POST,-1,INPUT,1,1073,-1,1073,2,-1,-1,annotator04,-1
POST,-1,IPN,1,1073,-1,1073,2,-1,-1,annotator04,-1
POST,-1,NTHU,1,1073,-1,1073,2,-1,-1,annotator04,-1
POST,-1,PKU,1,1073,-1,1073,2,-1,-1,annotator04,-1
POST,-1,UFC,1,1073,-1,1073,2,-1,-1,annotator04,-1
SJTU,-1,AMU,1,1073,-1,1073,2,-1,-1,annotator04,-1
SJTU,-1,INPUT,1,1073,-1,1073,2,-1,-1,annotator04,-1
SJTU,-1,IPN,1,1073,-1,1073,2,-1,-1,annotator04,-1
SJTU,-1,NTHU,1,1073,-1,1073,2,-1,-1,annotator04,-1
SJTU,-1,PKU,1,1073,-1,1073,2,-1,-1,annotator04,-1
SJTU,-1,UFC,1,1073,-1,1073,2,-1,-1,annotator04,-1
POST,-1,UMC,1,1073,-1,1073,5,-1,-1,annotator04,-1
SJTU,-1,UMC,1,1073,-1,1073,5,-1,-1,annotator04,-1
POST,-1,RAC,1,1073,-1,1073,4,-1,-1,annotator04,-1
SJTU,-1,RAC,1,1073,-1,1073,4,-1,-1,annotator04,-1
AMU,-1,UMC,2,1073,-1,1073,5,-1,-1,annotator04,-1
INPUT,-1,UMC,2,1073,-1,1073,5,-1,-1,annotator04,-1
IPN,-1,UMC,2,1073,-1,1073,5,-1,-1,annotator04,-1
NTHU,-1,UMC,2,1073,-1,1073,5,-1,-1,annotator04,-1
PKU,-1,UMC,2,1073,-1,1073,5,-1,-1,annotator04,-1
UFC,-1,UMC,2,1073,-1,1073,5,-1,-1,annotator04,-1
AMU,-1,RAC,2,1073,-1,1073,4,-1,-1,annotator04,-1
INPUT,-1,RAC,2,1073,-1,1073,4,-1,-1,annotator04,-1
IPN,-1,RAC,2,1073,-1,1073,4,-1,-1,annotator04,-1
NTHU,-1,RAC,2,1073,-1,1073,4,-1,-1,annotator04,-1
PKU,-1,RAC,2,1073,-1,1073,4,-1,-1,annotator04,-1
UFC,-1,RAC,2,1073,-1,1073,4,-1,-1,annotator04,-1
UMC,-1,RAC,5,1073,-1,1073,4,-1,-1,annotator04,-1
IPN,-1,CUUI,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,NTHU,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,POST,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,SJTU,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,AMU,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,IITB,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,INPUT,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,PKU,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,RAC,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,UFC,4,1074,-1,1074,4,-1,-1,annotator04,-1
IPN,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,AMU,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,AMU,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,AMU,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,AMU,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,IITB,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,INPUT,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,PKU,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,RAC,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,UFC,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,IITB,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,INPUT,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,PKU,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,RAC,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,UFC,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,IITB,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,INPUT,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,PKU,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,RAC,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,UFC,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,IITB,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,INPUT,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,PKU,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,RAC,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,UFC,4,1074,-1,1074,4,-1,-1,annotator04,-1
CUUI,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
POST,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
SJTU,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
AMU,-1,IITB,4,1074,-1,1074,4,-1,-1,annotator04,-1
AMU,-1,INPUT,4,1074,-1,1074,4,-1,-1,annotator04,-1
AMU,-1,PKU,4,1074,-1,1074,4,-1,-1,annotator04,-1
AMU,-1,RAC,4,1074,-1,1074,4,-1,-1,annotator04,-1
AMU,-1,UFC,4,1074,-1,1074,4,-1,-1,annotator04,-1
AMU,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
IITB,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
INPUT,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
PKU,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
RAC,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
UFC,-1,UMC,4,1074,-1,1074,4,-1,-1,annotator04,-1
NTHU,-1,AMU,3,1075,-1,1075,2,-1,-1,annotator04,-1
NTHU,-1,CAMB,3,1075,-1,1075,4,-1,-1,annotator04,-1
NTHU,-1,SJTU,3,1075,-1,1075,4,-1,-1,annotator04,-1
NTHU,-1,UMC,3,1075,-1,1075,4,-1,-1,annotator04,-1
NTHU,-1,CUUI,3,1075,-1,1075,3,-1,-1,annotator04,-1
NTHU,-1,PKU,3,1075,-1,1075,2,-1,-1,annotator04,-1
AMU,-1,CAMB,2,1075,-1,1075,4,-1,-1,annotator04,-1
AMU,-1,SJTU,2,1075,-1,1075,4,-1,-1,annotator04,-1
AMU,-1,UMC,2,1075,-1,1075,4,-1,-1,annotator04,-1
AMU,-1,CUUI,2,1075,-1,1075,3,-1,-1,annotator04,-1
AMU,-1,PKU,2,1075,-1,1075,2,-1,-1,annotator04,-1
CAMB,-1,CUUI,4,1075,-1,1075,3,-1,-1,annotator04,-1
SJTU,-1,CUUI,4,1075,-1,1075,3,-1,-1,annotator04,-1
UMC,-1,CUUI,4,1075,-1,1075,3,-1,-1,annotator04,-1
CAMB,-1,PKU,4,1075,-1,1075,2,-1,-1,annotator04,-1
SJTU,-1,PKU,4,1075,-1,1075,2,-1,-1,annotator04,-1
UMC,-1,PKU,4,1075,-1,1075,2,-1,-1,annotator04,-1
CUUI,-1,PKU,3,1075,-1,1075,2,-1,-1,annotator04,-1
AMU,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
CAMB,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
CUUI,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
IITB,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
INPUT,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
IPN,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
PKU,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
POST,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
RAC,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
SJTU,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
UFC,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
UMC,-1,NTHU,2,1076,-1,1076,2,-1,-1,annotator04,-1
IITB,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
INPUT,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
IPN,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
PKU,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
SJTU,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
UFC,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
UMC,-1,AMU,2,1077,-1,1077,5,-1,-1,annotator04,-1
IITB,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
INPUT,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
IPN,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
PKU,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
SJTU,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
UFC,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
UMC,-1,RAC,2,1077,-1,1077,2,-1,-1,annotator04,-1
IITB,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
INPUT,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
IPN,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
PKU,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
SJTU,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
UFC,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
UMC,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
IITB,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
INPUT,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
IPN,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
PKU,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
SJTU,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
UFC,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
UMC,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
AMU,-1,RAC,5,1077,-1,1077,2,-1,-1,annotator04,-1
AMU,-1,CUUI,5,1077,-1,1077,1,-1,-1,annotator04,-1
AMU,-1,NTHU,5,1077,-1,1077,1,-1,-1,annotator04,-1
RAC,-1,CUUI,2,1077,-1,1077,1,-1,-1,annotator04,-1
RAC,-1,NTHU,2,1077,-1,1077,1,-1,-1,annotator04,-1
CUUI,-1,NTHU,1,1077,-1,1077,1,-1,-1,annotator04,-1
CUUI,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
CUUI,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
IITB,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
IITB,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
INPUT,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
INPUT,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
IPN,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
IPN,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
NTHU,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
NTHU,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
PKU,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
PKU,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
POST,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
POST,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
RAC,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
RAC,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
SJTU,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
SJTU,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
UFC,-1,CAMB,2,1078,-1,1078,3,-1,-1,annotator04,-1
UFC,-1,UMC,2,1078,-1,1078,3,-1,-1,annotator04,-1
CUUI,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
IITB,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
INPUT,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
IPN,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
NTHU,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
PKU,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
POST,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
RAC,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
SJTU,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
UFC,-1,AMU,2,1078,-1,1078,2,-1,-1,annotator04,-1
CAMB,-1,AMU,3,1078,-1,1078,2,-1,-1,annotator04,-1
UMC,-1,AMU,3,1078,-1,1078,2,-1,-1,annotator04,-1
IITB,-1,CUUI,4,1079,-1,1079,2,-1,-1,annotator04,-1
IITB,-1,IPN,4,1079,-1,1079,2,-1,-1,annotator04,-1
IITB,-1,RAC,4,1079,-1,1079,2,-1,-1,annotator04,-1
IITB,-1,UMC,4,1079,-1,1079,2,-1,-1,annotator04,-1
INPUT,-1,CUUI,4,1079,-1,1079,2,-1,-1,annotator04,-1
INPUT,-1,IPN,4,1079,-1,1079,2,-1,-1,annotator04,-1
INPUT,-1,RAC,4,1079,-1,1079,2,-1,-1,annotator04,-1
INPUT,-1,UMC,4,1079,-1,1079,2,-1,-1,annotator04,-1
PKU,-1,CUUI,4,1079,-1,1079,2,-1,-1,annotator04,-1
PKU,-1,IPN,4,1079,-1,1079,2,-1,-1,annotator04,-1
PKU,-1,RAC,4,1079,-1,1079,2,-1,-1,annotator04,-1
PKU,-1,UMC,4,1079,-1,1079,2,-1,-1,annotator04,-1
SJTU,-1,CUUI,4,1079,-1,1079,2,-1,-1,annotator04,-1
SJTU,-1,IPN,4,1079,-1,1079,2,-1,-1,annotator04,-1
SJTU,-1,RAC,4,1079,-1,1079,2,-1,-1,annotator04,-1
SJTU,-1,UMC,4,1079,-1,1079,2,-1,-1,annotator04,-1
UFC,-1,CUUI,4,1079,-1,1079,2,-1,-1,annotator04,-1
UFC,-1,IPN,4,1079,-1,1079,2,-1,-1,annotator04,-1
UFC,-1,RAC,4,1079,-1,1079,2,-1,-1,annotator04,-1
UFC,-1,UMC,4,1079,-1,1079,2,-1,-1,annotator04,-1
IITB,-1,AMU,4,1079,-1,1079,1,-1,-1,annotator04,-1
INPUT,-1,AMU,4,1079,-1,1079,1,-1,-1,annotator04,-1
PKU,-1,AMU,4,1079,-1,1079,1,-1,-1,annotator04,-1
SJTU,-1,AMU,4,1079,-1,1079,1,-1,-1,annotator04,-1
UFC,-1,AMU,4,1079,-1,1079,1,-1,-1,annotator04,-1
IITB,-1,POST,4,1079,-1,1079,4,-1,-1,annotator04,-1
INPUT,-1,POST,4,1079,-1,1079,4,-1,-1,annotator04,-1
PKU,-1,POST,4,1079,-1,1079,4,-1,-1,annotator04,-1
SJTU,-1,POST,4,1079,-1,1079,4,-1,-1,annotator04,-1
UFC,-1,POST,4,1079,-1,1079,4,-1,-1,annotator04,-1
IITB,-1,NTHU,4,1079,-1,1079,1,-1,-1,annotator04,-1
INPUT,-1,NTHU,4,1079,-1,1079,1,-1,-1,annotator04,-1
PKU,-1,NTHU,4,1079,-1,1079,1,-1,-1,annotator04,-1
SJTU,-1,NTHU,4,1079,-1,1079,1,-1,-1,annotator04,-1
UFC,-1,NTHU,4,1079,-1,1079,1,-1,-1,annotator04,-1
CUUI,-1,AMU,2,1079,-1,1079,1,-1,-1,annotator04,-1
IPN,-1,AMU,2,1079,-1,1079,1,-1,-1,annotator04,-1
RAC,-1,AMU,2,1079,-1,1079,1,-1,-1,annotator04,-1
UMC,-1,AMU,2,1079,-1,1079,1,-1,-1,annotator04,-1
CUUI,-1,POST,2,1079,-1,1079,4,-1,-1,annotator04,-1
IPN,-1,POST,2,1079,-1,1079,4,-1,-1,annotator04,-1
RAC,-1,POST,2,1079,-1,1079,4,-1,-1,annotator04,-1
UMC,-1,POST,2,1079,-1,1079,4,-1,-1,annotator04,-1
CUUI,-1,NTHU,2,1079,-1,1079,1,-1,-1,annotator04,-1
IPN,-1,NTHU,2,1079,-1,1079,1,-1,-1,annotator04,-1
RAC,-1,NTHU,2,1079,-1,1079,1,-1,-1,annotator04,-1
UMC,-1,NTHU,2,1079,-1,1079,1,-1,-1,annotator04,-1
AMU,-1,POST,1,1079,-1,1079,4,-1,-1,annotator04,-1
AMU,-1,NTHU,1,1079,-1,1079,1,-1,-1,annotator04,-1
POST,-1,NTHU,4,1079,-1,1079,1,-1,-1,annotator04,-1
AMU,-1,POST,4,1080,-1,1080,4,-1,-1,annotator04,-1
