,srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1id,system1rank,system2Number,system2id,system2rank,system3Number,system3id,system3rank,system4Number,system4id,system4rank,system5Number,system5id,system5rank,system6Number,system6id,system6rank,system7Number,system7id,system7rank,system8Number,system8id,system8rank,system9Number,system9id,system9rank,system10Number,system10id,system10rank,system11Number,system11id,system11rank,system12Number,system12id,system12rank,system13Number,system13id,system13rank,system14Number,system14id,system14rank
171,Complex,simple,323.0,-1,323.0,combined0.45,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,2,-1,IITB,1,-1,IPN,14,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,NUCLEA,3
172,Complex,simple,791.0,-1,791.0,combined0.45,-1,POST,1,-1,JMGR,3,-1,AMU,14,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,1,-1,RAC,12,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,NUCLEA,13
173,Complex,simple,1057.0,-1,1057.0,combined0.45,-1,POST,12,-1,JMGR,1,-1,AMU,14,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,1
174,Complex,simple,1052.0,-1,1052.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
175,Complex,simple,1131.0,-1,1131.0,combined0.45,-1,POST,12,-1,JMGR,3,-1,AMU,3,-1,CUUI,2,-1,IITB,13,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,14,-1,CAMB,3,-1,NUCLEA,3
176,Complex,simple,1250.0,-1,1250.0,combined0.45,-1,POST,10,-1,JMGR,11,-1,AMU,8,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,12,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,13,-1,NUCLEA,8
177,Complex,simple,1218.0,-1,1218.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
178,Complex,simple,266.0,-1,266.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
179,Complex,simple,848.0,-1,848.0,combined0.45,-1,POST,7,-1,JMGR,7,-1,AMU,1,-1,CUUI,7,-1,IITB,1,-1,IPN,1,-1,NTHU,12,-1,PKU,1,-1,RAC,7,-1,SJTU,1,-1,UFC,1,-1,UMC,12,-1,CAMB,14,-1,NUCLEA,7
180,Complex,simple,207.0,-1,207.0,combined0.45,-1,POST,2,-1,JMGR,2,-1,AMU,9,-1,CUUI,9,-1,IITB,12,-1,IPN,7,-1,NTHU,2,-1,PKU,2,-1,RAC,14,-1,SJTU,12,-1,UFC,2,-1,UMC,9,-1,CAMB,8,-1,NUCLEA,1
181,Complex,simple,334.0,-1,334.0,combined0.45,-1,POST,12,-1,JMGR,12,-1,AMU,10,-1,CUUI,9,-1,IITB,2,-1,IPN,2,-1,NTHU,14,-1,PKU,2,-1,RAC,8,-1,SJTU,2,-1,UFC,2,-1,UMC,7,-1,CAMB,10,-1,NUCLEA,1
182,Complex,simple,437.0,-1,437.0,combined0.45,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,11,-1,NUCLEA,1
183,Complex,simple,991.0,-1,991.0,combined0.45,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,NUCLEA,3
184,Complex,simple,510.0,-1,510.0,combined0.45,-1,POST,7,-1,JMGR,7,-1,AMU,6,-1,CUUI,7,-1,IITB,1,-1,IPN,1,-1,NTHU,7,-1,PKU,7,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,4,-1,NUCLEA,5
185,Complex,simple,692.0,-1,692.0,combined0.45,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,4,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,5,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,NUCLEA,6
186,Complex,simple,370.0,-1,370.0,combined0.45,-1,POST,3,-1,JMGR,7,-1,AMU,7,-1,CUUI,3,-1,IITB,3,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,7,-1,SJTU,3,-1,UFC,7,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,7
187,Complex,simple,40.0,-1,40.0,combined0.45,-1,POST,9,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,10,-1,RAC,12,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
188,Complex,simple,1311.0,-1,1311.0,combined0.45,-1,POST,12,-1,JMGR,1,-1,AMU,11,-1,CUUI,1,-1,IITB,1,-1,IPN,7,-1,NTHU,10,-1,PKU,1,-1,RAC,13,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,14,-1,NUCLEA,1
189,Complex,simple,684.0,-1,684.0,combined0.45,-1,POST,5,-1,JMGR,9,-1,AMU,8,-1,CUUI,9,-1,IITB,2,-1,IPN,9,-1,NTHU,9,-1,PKU,5,-1,RAC,1,-1,SJTU,2,-1,UFC,9,-1,UMC,4,-1,CAMB,14,-1,NUCLEA,5
190,Complex,simple,1049.0,-1,1049.0,combined0.45,-1,POST,14,-1,JMGR,6,-1,AMU,6,-1,CUUI,13,-1,IITB,1,-1,IPN,10,-1,NTHU,1,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,6,-1,UMC,11,-1,CAMB,6,-1,NUCLEA,12
191,Complex,simple,257.0,-1,257.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
192,Complex,simple,1121.0,-1,1121.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,8,-1,CUUI,1,-1,IITB,1,-1,IPN,8,-1,NTHU,7,-1,PKU,8,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,14,-1,NUCLEA,1
193,Complex,simple,1168.0,-1,1168.0,combined0.45,-1,POST,12,-1,JMGR,12,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,10,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,12,-1,NUCLEA,9
194,Complex,simple,919.0,-1,919.0,combined0.45,-1,POST,1,-1,JMGR,14,-1,AMU,12,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,1
195,Complex,simple,824.0,-1,824.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,12,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,5,-1,RAC,12,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,12,-1,NUCLEA,1
196,Complex,simple,521.0,-1,521.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,13,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,14
197,Complex,simple,46.0,-1,46.0,combined0.45,-1,POST,3,-1,JMGR,10,-1,AMU,5,-1,CUUI,7,-1,IITB,12,-1,IPN,8,-1,NTHU,4,-1,PKU,1,-1,RAC,1,-1,SJTU,12,-1,UFC,8,-1,UMC,14,-1,CAMB,10,-1,NUCLEA,5
198,Complex,simple,98.0,-1,98.0,combined0.45,-1,POST,6,-1,JMGR,1,-1,AMU,9,-1,CUUI,1,-1,IITB,1,-1,IPN,9,-1,NTHU,6,-1,PKU,1,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,6,-1,NUCLEA,9
199,Complex,simple,233.0,-1,233.0,combined0.45,-1,POST,9,-1,JMGR,4,-1,AMU,4,-1,CUUI,10,-1,IITB,1,-1,IPN,8,-1,NTHU,10,-1,PKU,1,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,14,-1,CAMB,10,-1,NUCLEA,10
200,Complex,simple,710.0,-1,710.0,combined0.45,-1,POST,8,-1,JMGR,8,-1,AMU,8,-1,CUUI,6,-1,IITB,1,-1,IPN,3,-1,NTHU,7,-1,PKU,5,-1,RAC,4,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,8,-1,NUCLEA,8
201,Complex,simple,1175.0,-1,1175.0,combined0.45,-1,POST,5,-1,JMGR,1,-1,AMU,5,-1,CUUI,12,-1,IITB,1,-1,IPN,5,-1,NTHU,11,-1,PKU,5,-1,RAC,4,-1,SJTU,1,-1,UFC,5,-1,UMC,10,-1,CAMB,13,-1,NUCLEA,14
202,Complex,simple,996.0,-1,996.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,2,-1,CUUI,10,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,10,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,2,-1,NUCLEA,14
203,Complex,simple,41.0,-1,41.0,combined0.45,-1,POST,14,-1,JMGR,4,-1,AMU,4,-1,CUUI,11,-1,IITB,1,-1,IPN,4,-1,NTHU,13,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,3,-1,CAMB,4,-1,NUCLEA,12
204,Complex,simple,139.0,-1,139.0,combined0.45,-1,POST,10,-1,JMGR,6,-1,AMU,8,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,1,-1,RAC,10,-1,SJTU,1,-1,UFC,10,-1,UMC,10,-1,CAMB,8,-1,NUCLEA,5
205,Complex,simple,572.0,-1,572.0,combined0.45,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,12,-1,NTHU,1,-1,PKU,1,-1,RAC,10,-1,SJTU,1,-1,UFC,12,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
206,Complex,simple,296.0,-1,296.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,10,-1,RAC,10,-1,SJTU,14,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,13
207,Complex,simple,513.0,-1,513.0,combined0.45,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,11,-1,IITB,1,-1,IPN,12,-1,NTHU,14,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,13,-1,NUCLEA,3
208,Complex,simple,1258.0,-1,1258.0,combined0.45,-1,POST,13,-1,JMGR,10,-1,AMU,2,-1,CUUI,10,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,1,-1,RAC,14,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,9,-1,NUCLEA,12
209,Complex,simple,205.0,-1,205.0,combined0.45,-1,POST,3,-1,JMGR,7,-1,AMU,7,-1,CUUI,4,-1,IITB,2,-1,IPN,7,-1,NTHU,7,-1,PKU,6,-1,RAC,1,-1,SJTU,4,-1,UFC,7,-1,UMC,7,-1,CAMB,7,-1,NUCLEA,14
210,Complex,simple,949.0,-1,949.0,combined0.45,-1,POST,14,-1,JMGR,9,-1,AMU,6,-1,CUUI,7,-1,IITB,1,-1,IPN,11,-1,NTHU,11,-1,PKU,11,-1,RAC,5,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,8
211,Complex,simple,175.0,-1,175.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,13,-1,NTHU,1,-1,PKU,1,-1,RAC,13,-1,SJTU,1,-1,UFC,1,-1,UMC,12,-1,CAMB,1,-1,NUCLEA,1
212,Complex,simple,1144.0,-1,1144.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,10,-1,CUUI,1,-1,IITB,1,-1,IPN,10,-1,NTHU,9,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,10,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,8
213,Complex,simple,529.0,-1,529.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,1,-1,PKU,5,-1,RAC,1,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,14,-1,NUCLEA,5
214,Complex,simple,1206.0,-1,1206.0,combined0.45,-1,POST,9,-1,JMGR,9,-1,AMU,4,-1,CUUI,14,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,13,-1,RAC,9,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,9,-1,NUCLEA,3
215,Complex,simple,1241.0,-1,1241.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,10,-1,CUUI,1,-1,IITB,1,-1,IPN,10,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,14
216,Complex,simple,840.0,-1,840.0,combined0.45,-1,POST,14,-1,JMGR,7,-1,AMU,5,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,5,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,7,-1,CAMB,11,-1,NUCLEA,9
217,Complex,simple,568.0,-1,568.0,combined0.45,-1,POST,4,-1,JMGR,11,-1,AMU,8,-1,CUUI,4,-1,IITB,1,-1,IPN,11,-1,NTHU,11,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,11,-1,UMC,9,-1,CAMB,4,-1,NUCLEA,10
218,Complex,simple,1060.0,-1,1060.0,combined0.45,-1,POST,4,-1,JMGR,11,-1,AMU,14,-1,CUUI,4,-1,IITB,1,-1,IPN,9,-1,NTHU,4,-1,PKU,4,-1,RAC,1,-1,SJTU,1,-1,UFC,9,-1,UMC,13,-1,CAMB,8,-1,NUCLEA,12
219,Complex,simple,1104.0,-1,1104.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,13,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,12
220,Complex,simple,608.0,-1,608.0,combined0.45,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,1,-1,IITB,1,-1,IPN,6,-1,NTHU,1,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,5,-1,NUCLEA,6
221,Complex,simple,694.0,-1,694.0,combined0.45,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,2,-1,IITB,9,-1,IPN,13,-1,NTHU,2,-1,PKU,11,-1,RAC,1,-1,SJTU,9,-1,UFC,13,-1,UMC,2,-1,CAMB,2,-1,NUCLEA,12
222,Complex,simple,304.0,-1,304.0,combined0.45,-1,POST,12,-1,JMGR,7,-1,AMU,7,-1,CUUI,7,-1,IITB,1,-1,IPN,1,-1,NTHU,7,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,14
223,Complex,simple,1019.0,-1,1019.0,combined0.45,-1,POST,12,-1,JMGR,3,-1,AMU,3,-1,CUUI,12,-1,IITB,3,-1,IPN,3,-1,NTHU,14,-1,PKU,2,-1,RAC,1,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,NUCLEA,3
224,Complex,simple,298.0,-1,298.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
225,Complex,simple,968.0,-1,968.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,1,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,9,-1,NUCLEA,8
226,Complex,simple,426.0,-1,426.0,combined0.45,-1,POST,9,-1,JMGR,1,-1,AMU,7,-1,CUUI,10,-1,IITB,5,-1,IPN,10,-1,NTHU,10,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,10,-1,UMC,10,-1,CAMB,7,-1,NUCLEA,1
227,Complex,simple,164.0,-1,164.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,13,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
228,Complex,simple,1207.0,-1,1207.0,combined0.45,-1,POST,8,-1,JMGR,3,-1,AMU,8,-1,CUUI,4,-1,IITB,1,-1,IPN,8,-1,NTHU,4,-1,PKU,8,-1,RAC,14,-1,SJTU,1,-1,UFC,4,-1,UMC,8,-1,CAMB,13,-1,NUCLEA,4
229,Complex,simple,600.0,-1,600.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
230,Complex,simple,1031.0,-1,1031.0,combined0.45,-1,POST,9,-1,JMGR,1,-1,AMU,1,-1,CUUI,8,-1,IITB,1,-1,IPN,9,-1,NTHU,9,-1,PKU,9,-1,RAC,1,-1,SJTU,1,-1,UFC,9,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,9
231,Complex,simple,930.0,-1,930.0,combined0.45,-1,POST,12,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,1,-1,RAC,10,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,13
232,Complex,simple,12.0,-1,12.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,14,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
233,Complex,simple,775.0,-1,775.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,9,-1,NTHU,1,-1,PKU,7,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,1,-1,NUCLEA,13
234,Complex,simple,92.0,-1,92.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,14
235,Complex,simple,665.0,-1,665.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,1,-1,CUUI,7,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,8,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,5,-1,CAMB,8,-1,NUCLEA,6
236,Complex,simple,1177.0,-1,1177.0,combined0.45,-1,POST,3,-1,JMGR,9,-1,AMU,7,-1,CUUI,4,-1,IITB,2,-1,IPN,9,-1,NTHU,9,-1,PKU,5,-1,RAC,1,-1,SJTU,8,-1,UFC,9,-1,UMC,14,-1,CAMB,6,-1,NUCLEA,13
237,Complex,simple,850.0,-1,850.0,combined0.45,-1,POST,1,-1,JMGR,4,-1,AMU,10,-1,CUUI,1,-1,IITB,4,-1,IPN,13,-1,NTHU,4,-1,PKU,4,-1,RAC,1,-1,SJTU,4,-1,UFC,13,-1,UMC,11,-1,CAMB,11,-1,NUCLEA,4
238,Complex,simple,238.0,-1,238.0,combined0.45,-1,POST,2,-1,JMGR,12,-1,AMU,12,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,2,-1,NUCLEA,12
239,Complex,simple,44.0,-1,44.0,combined0.45,-1,POST,12,-1,JMGR,6,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,6,-1,NTHU,1,-1,PKU,6,-1,RAC,1,-1,SJTU,1,-1,UFC,6,-1,UMC,13,-1,CAMB,6,-1,NUCLEA,11
240,Complex,simple,657.0,-1,657.0,combined0.45,-1,POST,9,-1,JMGR,12,-1,AMU,8,-1,CUUI,12,-1,IITB,2,-1,IPN,4,-1,NTHU,4,-1,PKU,1,-1,RAC,9,-1,SJTU,3,-1,UFC,4,-1,UMC,7,-1,CAMB,11,-1,NUCLEA,14
241,Complex,simple,388.0,-1,388.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,1,-1,NUCLEA,1
242,Complex,simple,390.0,-1,390.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
243,Complex,simple,937.0,-1,937.0,combined0.45,-1,POST,12,-1,JMGR,12,-1,AMU,6,-1,CUUI,6,-1,IITB,4,-1,IPN,1,-1,NTHU,1,-1,PKU,10,-1,RAC,6,-1,SJTU,4,-1,UFC,12,-1,UMC,1,-1,CAMB,11,-1,NUCLEA,6
244,Complex,simple,177.0,-1,177.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
245,Complex,simple,288.0,-1,288.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
246,Complex,simple,777.0,-1,777.0,combined0.45,-1,POST,8,-1,JMGR,8,-1,AMU,2,-1,CUUI,8,-1,IITB,2,-1,IPN,8,-1,NTHU,2,-1,PKU,1,-1,RAC,2,-1,SJTU,2,-1,UFC,8,-1,UMC,2,-1,CAMB,8,-1,NUCLEA,14
247,Complex,simple,228.0,-1,228.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,12,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,14
248,Complex,simple,752.0,-1,752.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,3,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,NUCLEA,4
249,Complex,simple,1148.0,-1,1148.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
250,Complex,simple,782.0,-1,782.0,combined0.45,-1,POST,12,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,12,-1,PKU,12,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,11,-1,NUCLEA,1
251,Complex,simple,664.0,-1,664.0,combined0.45,-1,POST,7,-1,JMGR,10,-1,AMU,11,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,7,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,7,-1,NUCLEA,11
252,Complex,simple,576.0,-1,576.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,3,-1,NUCLEA,14
253,Complex,simple,843.0,-1,843.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,1,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,1,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,13,-1,CAMB,13,-1,NUCLEA,5
254,Complex,simple,243.0,-1,243.0,combined0.45,-1,POST,5,-1,JMGR,7,-1,AMU,12,-1,CUUI,5,-1,IITB,1,-1,IPN,7,-1,NTHU,14,-1,PKU,1,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,4,-1,NUCLEA,13
255,Complex,simple,429.0,-1,429.0,combined0.45,-1,POST,1,-1,JMGR,10,-1,AMU,1,-1,CUUI,10,-1,IITB,5,-1,IPN,5,-1,NTHU,10,-1,PKU,4,-1,RAC,1,-1,SJTU,5,-1,UFC,10,-1,UMC,5,-1,CAMB,9,-1,NUCLEA,10
256,Complex,simple,531.0,-1,531.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,13
